User_ID,Signup_Date
14330,2000-04-06
29438,1971-10-17
29955,1916-04-01
35335,1940-01-26
26376,1952-06-08
18698,1976-06-04
33547,1946-03-10
27151,1926-11-24
13585,1923-12-26
28181,1945-12-13
17942,1973-11-25
20248,1918-11-15
40994,1947-03-19
33573,1935-07-11
36901,1948-03-09
21287,2003-10-04
34599,1922-12-12
23850,1964-06-04
15403,1931-07-22
17709,1934-05-01
18477,1944-12-23
6710,1954-12-13
8780,1923-08-22
20050,1964-09-04
10324,1964-10-14
14932,1917-01-09
24148,1923-10-24
17497,1947-05-02
19802,1939-04-06
28252,1935-01-24
20333,1940-03-08
34670,1922-10-08
47214,1979-05-21
44400,1987-11-11
17522,1917-02-09
40051,1934-03-16
40821,1939-07-11
12919,1939-06-05
12161,1982-01-25
25473,1986-03-28
18311,1974-10-01
26764,1974-06-28
15004,1937-09-13
3757,1992-08-12
6062,1961-12-22
18606,1960-12-22
30894,1933-04-15
34234,1924-05-18
31933,1992-09-18
16064,1920-05-24
18117,1954-09-24
28110,1958-10-18
37331,1946-11-14
20436,2001-12-22
37333,1973-03-23
43228,1974-05-18
29932,1933-03-08
34541,1947-03-13
19439,1958-09-08
39665,1935-12-15
26620,1993-12-16
26876,1941-01-20
15101,1932-11-20
34558,1989-03-18
28927,1918-06-28
29701,2007-10-23
10001,1956-08-13
33297,1914-10-03
31766,1967-11-11
39446,1938-10-01
36635,1912-06-07
36380,2003-11-04
16422,1937-12-05
37418,1939-03-08
18482,1942-06-16
34617,1991-05-21
32070,1920-11-24
29000,1967-06-08
39758,1919-09-27
41555,1938-03-06
35683,1929-09-01
9580,1912-01-06
19566,1929-09-23
40324,1936-07-16
19608,1989-06-03
34214,1932-05-13
12968,1938-07-05
34219,1957-05-22
11700,1922-01-21
13753,1913-06-02
28092,1927-02-04
32454,1940-09-28
12490,1982-04-11
15826,1957-05-27
9431,1945-06-06
34796,1944-01-28
13815,1956-08-26
15099,1922-02-06
37379,1988-07-14
23308,1942-03-03
14606,1990-04-11
17962,1956-10-16
34614,1944-03-11
5691,1998-04-18
24654,1944-07-02
16496,1980-03-16
23430,1941-10-20
41375,2009-01-05
21172,1941-09-28
21690,1939-03-05
19393,1959-06-01
32717,1966-08-06
19941,1958-07-24
30181,1960-08-13
41453,1985-01-03
12819,1999-06-28
20691,1965-06-19
10137,1983-06-05
42045,1958-04-08
30470,1978-04-01
42010,2006-09-13
29733,1982-02-16
11828,1986-07-08
38211,1995-12-01
17770,1986-05-07
31859,1997-04-01
20912,2006-04-07
17341,1981-08-11
25281,1981-03-13
25319,1987-01-05
41710,1992-05-06
4620,1977-04-11
28940,1976-03-26
22287,1988-04-13
19230,1985-12-02
38701,1977-11-21
42547,1981-05-12
2357,1979-12-21
34889,2004-03-05
31588,1986-05-22
20074,1988-05-08
23409,2000-12-16
15730,1982-11-22
35461,1991-08-05
43141,1985-03-16
25228,1990-10-14
32911,1978-09-01
42914,1983-08-22
15530,1983-08-15
41392,2008-04-12
42675,1986-09-20
28874,1982-09-02
19664,1985-09-20
18919,2006-03-27
22263,1992-02-20
7673,1978-12-10
33021,1994-10-26
10752,1984-02-11
18450,1965-03-18
26898,1995-02-10
27154,1981-07-28
6421,1977-09-10
28182,1980-04-12
32027,1987-02-14
6172,1985-01-28
12060,1972-08-04
35629,1965-01-11
17214,1976-05-07
26951,2008-11-04
13898,1981-07-13
33881,1971-05-25
28256,2002-10-08
7266,2001-01-09
32099,2007-06-25
4196,1991-09-05
32100,1971-10-17
44144,1965-02-25
20339,1972-08-02
25719,1967-03-12
40056,1991-08-01
16250,1973-02-15
23162,1973-12-07
27525,2003-05-08
37510,1989-05-06
39817,1988-11-14
13975,1969-11-24
13471,1971-09-08
43940,1972-05-04
37544,1983-12-24
34991,1972-04-04
41404,1986-05-28
30910,1972-12-17
17855,1965-08-05
43974,1969-01-24
36819,1987-10-15
45270,1970-07-01
31193,1985-07-20
22498,1967-07-03
13029,2013-05-03
29676,1975-09-04
28656,1979-05-03
29168,1983-09-22
30711,1982-11-05
15100,1965-10-28
18194,1977-11-07
22547,1984-09-25
8980,1948-10-11
3361,1930-03-28
7219,1963-04-21
44600,1933-07-13
28729,1967-12-13
16706,1926-09-11
13638,1954-09-11
8523,1940-05-14
35405,1977-05-27
30556,1977-10-01
17509,1924-05-19
10598,1953-11-24
24183,1953-08-04
8571,1932-01-19
30093,1937-08-26
16018,1935-09-05
19604,1922-08-28
27030,1948-04-22
9889,1945-01-01
11958,1998-10-08
20665,1937-12-02
25786,1923-10-01
37826,1938-06-10
42957,1990-02-02
26062,1945-01-08
10975,1939-06-16
23520,1966-06-10
29928,1930-04-02
19951,1980-07-07
30191,1975-11-07
17649,1937-08-03
24817,1926-08-10
33319,1980-05-07
27719,1985-03-19
9290,1996-09-05
15434,1990-04-21
35406,2001-07-05
30544,1976-03-28
24673,2000-03-11
33129,1989-05-17
22654,1977-01-07
42623,1982-02-22
11691,2001-01-14
28111,1981-12-09
10732,2001-08-02
24557,1999-04-27
9710,1992-09-12
31245,1964-12-08
11741,1975-03-03
26616,1987-12-09
20281,1993-03-24
30302,1991-11-17
38698,1952-06-10
35401,1978-10-16
28513,1943-06-22
45992,1947-02-22
24273,2015-10-22
32736,1966-04-02
34302,1996-05-06
14087,1962-02-19
21004,1998-04-22
45080,1938-02-13
20505,1955-08-10
40229,1925-06-01
18474,1938-06-05
26414,1902-01-04
31042,1969-10-14
29517,1943-07-20
43874,1929-08-24
21603,1930-02-24
26230,1925-06-21
30087,1982-07-28
47753,1940-05-06
36491,1976-07-14
22952,1914-09-07
27825,1996-06-23
21428,1917-08-01
41659,1945-02-18
34492,1998-09-15
15817,1941-02-12
17869,1920-06-27
21197,1966-08-25
29919,1950-11-06
15588,1926-09-16
37096,1977-01-11
22021,1987-09-01
35341,2002-08-04
13839,1991-10-23
25105,1983-07-23
20772,1991-12-17
10789,1989-04-25
29479,1976-12-23
11304,1971-11-14
19754,1992-11-10
13103,1999-07-01
11830,1972-10-03
28726,1999-03-22
21315,1987-09-21
31555,1982-05-05
31817,1971-11-24
27984,1992-03-14
42327,1991-01-01
4698,1992-11-12
12896,1990-11-10
20064,2000-10-23
10082,1976-12-17
20579,1993-08-08
15204,2008-07-08
14183,1975-07-09
23403,1972-07-24
42092,1986-07-21
13171,1974-02-14
34170,2000-12-13
27520,1978-12-05
28547,1987-11-11
3460,2008-08-15
41103,1975-12-06
35472,1984-10-26
9617,2014-10-08
13201,2005-08-24
21163,1988-11-28
15021,1986-06-08
33721,1988-01-19
22202,1971-03-26
41411,1996-11-10
15813,2008-02-25
32201,1972-08-05
40649,2015-07-15
8915,1989-03-15
28118,2015-12-17
17890,1985-09-17
43244,1977-10-04
26352,1985-02-20
23287,1975-01-10
32762,2002-11-20
36604,1971-04-15
25357,1982-08-08
12312,1915-05-15
19737,1968-03-18
7711,1940-10-13
37411,1925-03-08
36648,1959-12-03
36141,1920-04-10
35119,1940-01-12
14385,1966-07-11
24389,1917-11-08
37957,1943-09-05
15176,1911-11-09
20557,1956-01-24
26190,1936-03-10
13907,1943-01-12
39027,1920-11-03
14198,1996-05-04
29579,1902-05-19
35225,1947-04-01
17054,1950-10-22
26533,1968-10-15
20660,1922-07-22
17077,1913-03-19
11968,1910-12-25
9416,1979-03-07
1226,1929-05-19
44235,1928-04-11
36565,1921-07-07
15321,1920-04-20
36318,1920-09-19
32234,1948-10-18
19437,1982-05-11
27378,1940-09-21
33794,2000-02-25
36621,1930-05-28
10015,1956-12-23
25631,1933-10-19
31267,1942-12-19
10285,1940-11-15
13617,1965-07-25
21072,1956-09-14
21336,1922-10-13
19300,1982-03-20
29083,1937-02-03
39584,1978-09-26
14251,1952-12-19
29643,1987-04-11
37092,1941-05-17
18962,1979-08-17
44577,1967-01-26
13016,1960-11-26
15398,1989-12-25
10287,1946-06-11
27186,1979-12-27
34931,1978-12-04
26751,1940-08-07
26257,1962-09-20
44440,1992-09-13
27639,1973-07-09
38653,1958-10-16
42768,1973-08-01
19480,2000-03-07
34607,1996-12-14
5440,1982-10-14
22848,2014-02-28
28492,1956-11-08
8781,2001-12-02
15699,1968-04-18
40275,1970-12-19
8798,1974-11-17
24452,1976-11-09
17290,1974-03-22
33167,1951-12-25
39575,1973-08-16
17304,1951-07-06
40602,1975-04-08
22689,1951-07-05
38569,1958-11-26
46002,1977-11-08
22965,2013-12-22
44996,1965-05-02
21709,1987-12-17
30425,1995-06-22
40670,1967-01-09
19954,1973-07-01
20723,1986-12-03
42995,1960-07-14
7413,1958-03-15
41212,2017-10-26
3841,2006-03-13
32769,1999-07-28
36612,2003-05-15
36617,2002-10-25
15378,2007-04-14
36388,2008-01-23
47140,2003-09-03
39722,2000-08-12
10035,2003-06-04
23099,2001-12-20
28992,1999-04-02
35651,2008-06-17
39495,2013-02-12
24392,2002-07-08
23373,2001-10-07
11857,1998-05-09
19795,2006-03-20
32600,2007-12-03
42586,1999-04-27
28253,2009-12-04
28003,1998-12-01
24169,1999-04-02
31850,2007-08-25
35700,2012-07-01
39028,2001-03-06
46459,1999-07-17
39042,2004-08-21
36751,2001-01-09
18585,1997-08-16
23714,2012-01-28
42147,2001-12-14
14246,1998-09-14
38840,2004-12-20
40888,2012-08-01
26809,2007-01-12
18881,2008-10-22
18372,2008-08-22
11465,2003-11-18
22226,2008-10-16
23769,2004-06-15
27105,2001-07-12
16866,2014-08-23
32491,1997-06-14
39669,2004-10-28
29431,2011-12-11
33530,1997-06-13
16892,2008-09-28
16655,1987-09-19
39454,1985-12-11
11040,2015-05-12
36142,1982-01-16
9785,1979-08-27
42044,1954-08-11
34884,1995-09-13
44898,2013-04-14
11368,1990-07-10
27754,1940-05-02
19829,1963-01-06
9593,1976-01-21
35713,1986-03-01
14724,1949-05-25
33925,1948-03-21
17031,2000-05-27
11658,1951-04-14
20874,1952-03-01
34958,1975-08-12
37264,1965-05-23
28306,1947-08-23
15516,1948-04-07
9634,1990-05-07
8877,2004-11-02
32434,1944-08-18
36019,1948-11-04
7862,1976-05-18
40122,1955-11-02
7867,1959-11-15
23996,1943-07-24
42442,1979-01-12
9675,1948-06-19
28624,1994-12-01
4817,1942-03-01
14546,1977-04-08
30428,1965-11-14
30684,1940-09-03
32222,1984-02-04
14306,1961-07-22
33004,1979-02-27
39152,1980-08-09
33298,1992-08-12
28973,1991-03-08
34128,1986-10-21
34140,1984-05-25
37474,1994-05-21
22382,1989-07-22
47472,1986-07-24
25457,1992-09-28
5505,1995-11-21
41874,2001-04-26
43169,1984-08-21
21210,1990-02-07
22774,2008-02-19
11772,1997-01-14
28156,1995-01-24
12541,1992-04-16
30501,1969-03-24
16201,1955-05-20
40454,1995-06-21
33066,1936-09-10
10664,1945-04-15
6863,1980-01-06
40151,1999-12-09
29202,2000-04-05
28435,1998-05-23
18969,2004-12-03
19228,1997-03-20
43818,2007-06-22
27728,2006-07-11
31318,2007-12-13
14679,2011-06-28
20316,2009-08-02
26465,2006-08-09
23398,2003-10-11
39786,2006-08-10
37743,1998-12-17
32372,2005-07-14
9863,2017-04-10
35982,1997-03-10
16023,2002-12-14
35741,2003-06-16
8879,2001-12-24
28595,2004-01-23
15800,2013-12-18
40378,1997-07-02
41147,2009-06-18
26572,2007-12-28
19407,1997-07-22
22735,2010-02-16
19921,1997-09-20
20947,2001-12-11
39383,2004-09-28
42456,2000-03-13
33779,2001-06-28
24310,2007-08-08
15616,2013-10-26
32001,2001-02-02
35074,1994-02-25
35854,2002-09-19
27666,2006-05-25
36375,1996-03-07
32280,1998-05-19
33817,1996-07-05
17693,1997-01-18
12321,1991-02-07
18978,1998-10-12
42021,1993-05-09
19239,2006-07-22
45612,1998-10-22
33581,2000-08-17
14138,2008-02-02
31547,2007-03-02
31293,2000-01-10
36413,1997-10-05
39485,2012-06-08
20542,2000-07-04
32063,1996-05-17
5956,1991-12-04
40007,2009-02-20
6232,1997-10-15
40034,2001-01-20
13415,2005-08-25
38248,1993-07-17
38760,1995-09-19
38249,1995-02-01
11118,1993-01-16
8310,1991-11-06
31094,2018-05-19
43131,1997-07-07
38016,1991-08-14
35458,2001-04-13
38543,1999-12-14
12182,1990-03-07
40086,2007-03-12
28312,2007-04-10
18846,1998-02-21
16543,1999-11-18
18340,2016-06-24
18598,2008-04-07
6057,1992-02-06
37041,1998-11-10
8377,2004-02-18
8384,2005-05-20
20163,2007-10-10
39369,1990-09-04
41175,2005-02-24
30169,1991-12-06
40666,2014-10-05
34017,1995-01-17
31465,1992-08-14
44790,2010-11-17
17915,1996-08-10
18686,1995-07-08
15105,1999-09-22
30982,1999-08-26
12812,2013-05-08
33048,2006-08-27
28449,2014-02-12
34349,2001-11-03
10555,2004-11-06
46665,2010-06-24
37707,2012-02-09
37965,2002-07-21
22099,2016-12-09
14935,2005-06-02
7514,2005-09-01
11357,2007-10-08
40552,2001-03-26
24684,2008-12-22
23920,2006-11-15
14970,2003-02-24
13693,2001-01-03
34436,2001-12-27
10885,2005-10-13
36498,2000-09-05
32150,1999-11-02
13220,2010-07-25
7091,2005-10-18
15806,2004-02-28
31166,2004-02-25
40898,2002-02-23
27335,2001-03-07
28367,2001-04-19
32209,2014-01-12
18386,2001-01-19
18642,2010-09-06
31954,2006-08-03
12512,1999-12-05
34802,2001-01-16
11508,2004-05-26
10485,2006-02-17
21241,2007-11-07
30462,2006-08-13
8719,1985-10-24
7959,2010-07-06
32536,1983-10-03
18720,2011-11-07
31303,2016-08-15
18771,1985-03-24
17495,2012-08-21
34144,2002-08-13
31597,2001-08-11
35449,2000-10-10
24480,2007-05-17
36788,2001-12-06
7128,1989-10-02
16615,2004-02-06
32507,2013-07-04
40972,2015-02-27
18963,2009-09-18
26545,1977-06-13
10724,1991-03-10
42238,2000-10-13
26596,1937-07-07
37389,1968-02-22
6439,1943-07-13
18483,1921-02-08
35661,2009-07-23
13162,1929-04-16
13419,1939-04-03
18807,1921-11-14
7802,1940-08-19
28028,1929-10-13
13186,1920-08-01
23194,2007-12-11
40620,1939-07-06
30406,1932-02-01
37876,1933-12-27
24070,1953-10-21
25350,1949-05-09
35344,2003-09-27
24101,1956-03-12
39718,1981-05-09
48435,1955-12-09
17463,1963-08-16
39745,1986-01-23
46413,1976-08-09
21846,1994-05-14
29272,2002-03-11
18010,1984-10-22
30564,1961-06-12
15729,1953-04-27
27761,1960-07-09
24691,1987-12-21
41334,1993-02-23
13175,1985-08-21
41852,1960-07-08
13183,1961-06-17
10394,2005-04-10
38047,1978-11-22
27044,2000-11-17
5303,1963-02-01
17850,1986-01-27
17595,1977-03-22
9671,1988-03-10
16081,1959-11-01
40659,1990-05-05
13018,1963-08-19
39390,1975-12-26
25058,1949-09-03
6906,1953-11-02
12802,1973-07-20
37901,1933-02-03
29712,2003-09-24
31252,1930-07-11
11286,1988-08-21
23321,1914-12-06
32537,1971-06-06
17445,1950-07-04
22833,1932-10-04
11062,1950-06-21
21303,1982-11-09
24631,1938-06-18
27200,1918-04-05
15182,1909-01-03
31313,1918-05-02
19027,1954-03-18
35675,1938-01-06
43360,1977-04-03
47989,1970-03-22
19579,2009-03-26
38533,1920-05-23
13958,1957-11-01
46726,1984-11-26
37002,1907-10-07
41356,1919-03-25
11664,1937-11-14
18077,1970-12-05
4773,1912-10-19
8363,1993-07-01
27570,1967-09-20
37044,1961-05-08
30903,1945-03-22
13505,1979-07-26
12486,1979-10-14
22476,1942-07-11
31437,1963-08-17
40917,1956-11-17
12763,1962-08-12
18654,1989-01-25
9441,1920-08-21
46312,1925-11-23
20969,1933-05-19
24558,1948-03-04
2807,1980-02-21
9981,1941-08-13
30976,1995-05-08
22787,2006-09-26
13070,2002-02-14
36623,1992-12-28
33808,1996-01-07
22808,1986-01-12
41241,2006-09-20
44832,2003-01-18
2596,1998-02-09
6699,1989-07-19
12075,1999-12-17
27183,1989-06-02
47152,1987-01-15
16434,1993-02-01
14396,2007-01-17
34882,2005-06-12
33102,1997-07-01
6481,1988-09-28
18773,2000-06-10
33112,1988-10-02
12634,2000-01-08
25225,1995-03-21
8083,2000-06-12
18335,2016-01-05
17569,1997-08-01
38562,1987-02-07
32166,1991-09-13
16054,2008-08-28
21952,1990-10-06
33729,1998-06-17
42440,1989-11-13
18127,1989-03-06
33234,1997-08-27
38611,2006-07-09
43992,1990-08-14
21466,2001-03-02
26085,2012-12-05
8175,2006-01-14
16880,2007-10-02
28663,1995-11-14
12026,2000-02-13
25339,2013-08-08
10246,1977-06-05
36366,1978-10-22
13852,1988-06-10
29985,1986-09-19
5926,1990-06-01
38194,1983-11-25
15940,1980-06-07
10567,1998-12-23
7500,1980-07-11
20054,1981-08-14
48742,2007-05-04
8062,2016-10-26
34695,1996-12-07
11422,1989-07-18
40101,1996-10-10
6571,1992-03-19
18860,2001-03-26
42158,2003-01-25
25272,1999-08-07
43970,1979-03-16
21703,1978-05-12
8936,1994-03-20
43319,1966-05-14
33379,1981-03-09
39797,1968-02-28
11398,2004-09-25
13209,2003-07-25
27618,1981-09-06
31840,1964-01-02
38996,2004-03-17
31846,2001-12-23
37239,2001-02-26
30866,2008-02-20
47824,2018-06-09
9739,1933-06-19
10011,1962-03-01
37405,1926-03-20
33314,1973-04-22
45605,1933-07-04
34118,1915-01-15
20558,1908-11-20
36689,1930-02-16
38738,1900-12-20
47451,1917-05-08
37737,1956-07-11
14971,1910-06-17
37244,1915-07-21
20862,1914-10-15
8069,1941-10-11
19600,1936-10-24
35239,1903-10-09
17070,1937-03-06
19132,1951-07-15
17089,1934-01-06
11978,1982-05-25
11222,1910-05-25
39151,1958-09-11
8960,1920-10-14
31232,1912-04-19
39173,1940-10-03
23302,1934-04-09
39174,1965-11-04
39431,1964-12-28
13577,1931-08-09
12046,1944-03-06
13078,1943-05-12
6426,1951-08-11
24604,1927-08-02
18213,1969-09-24
32298,1929-10-21
14635,1991-01-07
13874,1914-06-09
21814,1969-07-04
11319,1983-10-16
20536,1937-10-02
45112,1912-02-04
44863,1913-02-13
19536,1963-03-02
27219,1985-04-20
35412,1921-09-20
21853,1918-11-12
44126,1914-08-21
8548,1947-11-02
22118,1923-09-04
8822,1913-08-01
8577,1939-08-24
44170,1967-02-07
4237,1993-12-07
22427,1967-07-25
5283,1988-11-07
14756,1980-06-07
22949,1933-02-03
23980,1924-01-15
22190,1913-09-23
40887,1947-09-08
15288,1927-06-17
6337,1922-05-19
24004,1989-09-21
26308,1945-11-16
12231,1949-08-27
43210,1916-08-15
27597,1956-10-19
25554,1929-03-20
25810,1954-05-13
25555,1989-05-20
39125,1941-02-17
22747,1961-05-13
43243,1947-07-19
36846,1940-02-24
18675,1945-01-07
45047,1920-09-14
40184,1959-07-28
37113,1966-07-27
19194,1931-09-15
12797,1954-09-08
24061,1942-11-02
12286,1924-02-21
13311,1964-06-22
25091,2005-08-15
32260,2007-09-03
31241,2007-04-21
38172,2000-04-10
15391,2017-02-26
31272,2008-10-09
30769,2004-12-01
31815,2000-08-24
29256,2006-04-22
5449,2001-01-12
30035,2010-08-22
24417,2000-12-17
16740,2003-01-27
30322,2012-10-23
27513,2005-10-04
39290,2018-07-01
25479,2001-07-21
42634,2001-02-15
37779,2005-08-22
41892,2000-02-28
33702,2001-11-06
11699,2006-12-28
15551,2006-01-19
11203,2011-06-11
43715,2013-12-02
11463,2011-01-14
45512,2009-04-03
17099,2004-10-14
31959,2005-01-18
44766,2008-02-08
33261,2005-12-15
23546,2002-10-14
28411,2016-06-26
13830,1965-11-21
21270,1932-01-28
14363,1948-07-15
15899,1960-02-10
38694,1932-02-28
12840,1957-02-09
32058,1982-04-12
26942,1948-07-18
38471,1935-11-16
26719,1955-04-12
34400,1932-10-09
40063,1933-06-21
18564,1961-11-03
35470,1980-02-27
39587,1946-11-01
6574,1951-03-26
37553,1966-02-24
30400,1966-04-23
36811,1934-05-25
25812,1977-03-22
24538,1953-02-01
38727,1921-03-26
43102,1992-12-21
14451,1991-04-08
38918,1989-03-13
15153,1983-12-24
32592,1986-05-13
30130,1994-05-04
38598,1988-04-03
38397,1993-01-17
25602,1940-06-15
14084,1963-11-22
28961,1945-05-21
10788,1987-03-14
31784,1951-07-05
41005,1970-03-09
26425,1942-11-01
4417,1954-08-22
45633,1947-01-17
33106,1961-01-21
11860,1944-12-02
15958,2003-02-06
34393,1969-12-02
25435,1953-01-26
25440,1955-06-07
17763,1957-11-04
17768,1986-05-27
21108,1968-03-12
22646,1972-05-07
21654,1947-07-10
43678,1948-12-26
19634,1958-12-07
37810,1944-05-17
32186,2007-06-07
22217,1946-04-10
38869,1981-04-23
25048,1959-09-16
42211,1942-10-05
31495,1997-05-10
18953,2002-10-07
38163,2002-11-16
27426,2009-03-25
35874,1995-03-15
18980,2000-04-03
41764,1993-09-02
29990,1997-11-01
7466,1993-04-13
18228,2005-09-21
15413,2002-08-04
35907,1998-04-26
14921,2010-12-03
4938,1995-07-11
6986,2005-06-16
35914,1999-06-10
14415,1999-09-24
14673,2004-02-23
39506,2006-08-23
20564,2000-02-11
19291,1997-04-24
27996,1994-02-19
37983,1995-07-23
23653,1998-05-08
22127,2000-10-28
7029,1997-12-19
10106,2010-01-16
36219,2008-05-06
6525,1994-08-17
24709,2003-07-19
10887,1999-03-13
23944,2003-08-10
23696,2000-12-19
38807,2007-11-02
32922,2000-07-23
15771,2002-03-07
20637,2011-06-16
37025,1998-04-23
28585,1993-01-18
12970,1997-06-04
16301,2013-06-05
36542,2006-02-20
17094,1996-05-09
19679,1999-05-25
8935,1994-02-18
38382,2014-09-17
4090,2011-12-10
9211,1999-02-23
34044,2010-04-09
18431,1993-11-01
12805,1969-10-10
29704,1977-08-04
12057,1965-07-19
42267,1975-08-17
34845,1968-01-11
30776,2001-10-12
16702,1959-12-27
30014,1976-12-08
15427,1994-06-09
12109,1991-02-10
29519,1986-07-13
33107,1986-10-22
36182,1979-07-22
34396,2005-07-09
9821,1964-08-15
21088,1961-08-19
28522,2005-10-12
30581,1958-02-04
8826,1955-04-04
26749,1957-08-28
33917,1982-07-16
30592,1962-12-14
38784,1964-09-11
2945,1963-11-22
5761,1955-02-26
37505,1992-04-14
21132,2013-10-11
9636,1954-05-27
27303,1956-05-08
14508,1969-01-19
5295,1986-06-15
9648,2001-05-17
33722,1981-07-08
11197,1971-06-15
31424,1991-03-28
14530,1953-11-21
16325,1984-10-04
11468,1970-09-21
35027,1975-05-02
37075,1993-12-17
25305,1990-09-17
22236,1965-07-23
17121,1968-11-20
20961,1988-03-13
37345,1965-11-04
25069,1960-05-04
37106,1989-05-09
38389,2000-06-26
20727,1952-01-17
33535,1969-10-14
32263,2003-03-27
28945,2002-04-25
27157,1995-02-05
27433,2001-10-17
34100,2002-09-04
40264,2006-09-18
18507,2000-08-17
33101,2000-08-05
31063,1995-10-17
29541,2002-07-12
8314,1994-07-23
23186,1993-06-22
18593,1994-06-20
35011,2010-10-10
16178,1943-07-13
12630,1964-05-14
26324,1960-07-09
26865,1927-11-08
12277,1927-03-23
30820,2014-01-03
10762,1927-07-13
11285,1979-11-14
20771,1944-09-28
21797,1954-10-05
23592,1981-12-07
32056,1994-04-09
22333,1947-12-17
20060,1962-08-19
32136,1930-07-19
24011,2005-04-19
33497,1934-12-27
42463,1926-06-27
30726,2008-05-04
19995,2005-06-09
14625,2007-12-23
8505,1997-04-20
41273,2004-07-26
29255,1994-08-16
12369,1994-08-02
10088,1995-11-22
9839,1993-11-06
22394,2004-04-02
34173,2001-02-19
21122,2000-06-06
20099,2008-03-23
9104,1998-04-16
19869,1996-03-18
41119,2007-07-15
41130,2001-12-15
23008,1994-01-04
37603,2000-09-05
44003,2009-01-22
14820,2012-08-23
7404,2015-12-12
35070,1994-11-25
20745,1965-01-28
13841,1968-04-04
24850,1964-11-17
12311,1952-04-26
33567,1964-03-09
10529,1936-10-16
34087,1935-06-08
43303,1985-02-08
21805,1945-01-16
22841,1966-06-21
21825,1983-08-26
28225,1980-10-18
10820,1937-08-22
26950,1982-11-25
15953,1964-03-12
15970,1952-03-11
6756,1979-05-16
22116,1937-01-15
39788,1961-09-12
31875,1947-08-20
13711,1934-08-17
22674,1997-03-07
40090,1934-02-18
24987,1966-02-03
41372,1955-04-22
27297,1933-02-13
16804,1980-10-15
26791,1941-12-26
38058,2011-02-26
32683,1946-03-06
39351,1943-01-16
6847,1937-09-18
14785,2008-02-21
12227,1958-09-04
40643,1959-11-17
38340,1998-07-01
11725,1949-02-04
5085,1944-04-07
36063,1954-08-06
38634,1969-03-23
48363,2005-12-10
27888,1944-12-07
16113,1959-05-20
23296,1917-01-05
21761,1920-02-03
39940,1950-04-18
25355,1942-02-10
32780,1960-10-26
15641,1916-03-24
13853,1978-07-09
23584,1965-12-06
18724,1911-10-26
14374,1963-04-16
19755,1954-03-09
44087,1985-06-28
23864,1927-08-24
31544,1916-03-05
14399,1936-07-21
4672,1953-03-08
9543,1903-04-05
30281,1926-01-24
31575,1918-08-27
8537,2014-10-12
40541,1909-06-23
20582,1906-04-13
9577,1996-02-10
35440,1973-02-10
8332,1904-07-20
21653,1920-12-03
16034,1972-06-25
38051,1946-09-17
17575,1932-09-19
35496,1977-01-05
41133,1936-02-10
9139,1911-03-20
32437,1971-03-15
12219,1938-06-20
23242,1916-10-05
26058,1906-05-17
35790,1930-09-26
9168,1947-08-18
15587,1968-03-22
22246,1981-09-12
6376,1926-07-25
9964,1948-10-18
32767,1938-02-14
34820,2003-08-21
44573,1999-10-14
37164,1990-08-07
13889,1992-06-05
26182,1992-08-04
35913,1993-10-17
13920,1995-12-03
35680,1991-07-17
19809,1986-12-13
25215,1997-12-28
39345,1990-01-26
26036,2010-08-01
15300,1988-06-14
36057,1983-02-20
40409,1982-07-07
31709,1999-06-27
40173,1998-04-22
28399,1986-08-24
40795,2013-10-12
15818,1985-11-13
15893,1996-03-18
45867,1993-05-03
15763,1966-08-02
24867,1923-10-11
42541,1935-01-16
17004,1937-05-12
24237,1935-03-28
8720,1954-02-04
10777,1960-06-12
29465,1954-12-07
37936,1945-01-13
32831,1976-12-04
26176,1940-04-10
35144,1961-07-21
8522,1963-07-15
42342,1954-09-20
29033,1934-04-11
11131,1934-01-26
12155,1947-11-24
31869,1970-12-22
13443,1997-01-09
35471,1954-06-20
21397,1931-01-24
8611,1943-06-18
29096,1957-10-11
21165,1943-02-17
12981,1941-08-14
38845,1932-09-05
26055,1963-06-06
16334,1974-03-01
37838,1942-02-13
26073,1954-09-13
34784,1941-01-15
12520,1943-03-14
24813,1961-07-24
8948,1956-07-09
8697,1963-11-17
25337,1942-11-14
34814,1982-05-19
21507,1973-06-05
31749,1965-11-21
37895,1984-04-15
10251,2012-08-03
18699,1965-05-25
28690,1995-01-20
4629,1996-06-14
9496,2008-02-24
20000,1966-12-08
28195,2009-04-11
35109,1968-05-07
22824,1989-07-11
27689,1981-11-18
21552,1988-10-13
40501,1967-02-12
17210,1966-12-13
28988,1988-09-23
34371,1966-01-09
20037,1968-06-05
24646,1981-07-26
13386,1969-11-27
22346,1977-04-22
44892,1983-09-17
13668,1968-08-27
8047,2009-06-25
21877,1989-05-17
41848,1978-04-14
17273,1973-12-01
30842,1970-12-22
22146,1973-03-11
16516,2004-08-16
16775,1982-11-13
8586,2000-01-24
36249,1985-09-26
12715,2004-09-22
14779,1979-11-01
29122,1972-02-23
38082,1993-05-25
28625,1966-12-19
8405,2010-08-23
31966,1970-09-13
25320,2005-10-07
32745,1975-07-24
13549,1978-01-10
28659,1971-05-07
7930,1996-08-25
11543,2003-01-08
35618,2006-08-04
29738,1975-08-10
27953,1958-04-05
35387,1974-06-04
14144,1980-12-04
22338,1987-07-21
27970,1995-05-23
35652,1994-11-25
37209,1959-05-22
31339,1978-02-26
45181,2008-05-25
35978,1960-05-25
7829,1963-10-18
21149,2001-02-17
39337,1978-10-07
